11:29:11,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:11,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:11,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:12,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:12,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:13,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:13,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:14,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:14,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:15,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:15,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:16,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:16,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:17,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:17,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:18,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:18,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:18,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:19,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:19,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:20,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:20,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:20,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:21,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:21,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:22,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:23,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:23,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:23,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:24,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:24,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:25,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:25,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:26,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:26,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
11:29:27,GUIDED,False,-35.3632621,149.1652264,0.0,0.03,0.0,-0.9985845685005188,-0.1899999976158142,1.5906209682725603e-10,-2.3371506552988253e-12,-5.757536200690083e-06,6,10,100
